,highAlpha,lowAlpha,highBeta,lowBeta,midGamma,lowGamma,attention,isTrue
201,0.8818799730415713,0.6606903796822041,0.8766606789175327,0.8624064788602162,0.8814118246472948,0.4435257989701141,0.9092270514354023,0
202,0.9055838386646643,0.6478231536390413,0.9042572428802677,0.8967070164971498,0.9054648486879433,0.4201190338353056,0.9125346864327064,0
203,0.9258997217941451,0.6240268908716807,0.9295908284066784,0.9307410545778194,0.9262307982946636,0.3853291662149871,0.906559753688493,0
204,0.9135986960412784,0.6401407965853142,0.9140270462593463,0.9095145703407531,0.9136371172265977,0.40836144690491927,0.9113543069121903,0
205,0.9153559202302688,0.6593862382231768,0.9134128780096865,0.9047230611815643,0.9151816376407156,0.4299270602072106,0.925536708410812,0
206,0.9114011317753344,0.638087588014641,0.9118960616181104,0.9075132500148295,0.9114455248686664,0.4067869263607425,0.9088078912167129,0
207,0.895536816540116,0.6191875868476738,0.89704937632189,0.8945462596295782,0.8956724866932549,0.3907164727224828,0.8876115894989696,0
208,0.9243686643677861,0.6525655262418856,0.9241596442524815,0.918465057651261,0.9243499161560497,0.41880289774179985,0.9254638487630859,0
209,0.9460742056008783,0.6697446712778933,0.9456158757095787,0.939358088264603,0.9460330953668963,0.4307779207399507,0.94847567659863,0
210,0.8793780275229423,0.6147013346069014,0.8799828193153048,0.8759776206002231,0.8794322747639938,0.3913793076744173,0.8762091529271419,0
211,0.8616145737965277,0.6029171586159762,0.862123817459014,0.8580530869040097,0.8616602507783613,0.3842034044984968,0.8589463343701593,0
212,0.9999999999999999,0.7042409481798227,1.0000000000000002,0.9942368464333752,1.0,0.45108833420527306,1.0,0
213,0.9988558166110396,0.7025495715911368,0.9989724371714577,0.9934208133395342,0.9988662769772889,0.4495506323386468,0.9982447700725086,0
214,0.5645653767261244,0.39539563797090643,0.564854350868929,0.5621084840010026,0.564591296472689,0.25213749641368255,0.5630512642141148,0
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
216,0.18436721496377567,0.7895088451165366,0.07562515213193802,0.04467168611751496,0.15640401627312284,0.1888256321916062,0.04889124385885976,0
217,0.1488374586990286,0.8085759993221306,0.031466860268628806,0.0,0.11886802078252526,0.15291699856586233,0.0,0
218,0.8109180554889135,0.8373470493350823,0.7923818593820785,0.7747243838472282,0.8056038143982308,0.8124816008105609,0.7937296338617655,0
219,0.9999999999999998,0.9105899295861295,0.9999999999999999,0.9871397432212686,1.0,1.0,1.0,0
220,0.8810565546409417,0.8531414314450896,0.8697887946773339,0.8535413601491277,0.8773179777107656,0.8809233476776361,0.8746991668028439,0
